age,gender,education_level,years_experience,job_title,performance_score,industry,city,previous_companies,remote_worker,salary
27,Female,HighSchool,6.2,JobRole_7,3.5,Tech,Los Angeles,4,No,82723.11
28,Male,Bachelors,9.6,JobRole_1,3.5,Tech,Boston,0,No,107967.81
52,Male,Masters,31.8,JobRole_4,4.2,Tech,Atlanta,4,Yes,146271.54
33,Female,Masters,14.1,JobRole_10,3.5,Tech,Miami,4,No,113000.63
30,Male,Bachelors,6.6,JobRole_6,2.6,Retail,Denver,1,No,67884.97
34,Female,Bachelors,13.6,JobRole_2,4.2,Tech,New York,2,Yes,110851.67
33,Female,Masters,7.3,JobRole_4,2.1,Tech,Boston,5,Yes,114721.84
48,Male,Bachelors,27.3,JobRole_2,3.8,Healthcare,San Francisco,3,No,130134.58
27,Male,Masters,11.3,JobRole_1,3.2,Tech,Seattle,0,No,121553.54
45,Male,HighSchool,20.5,JobRole_1,2.7,Finance,Raleigh,2,No,66989.6
36,Female,Bachelors,14.9,JobRole_9,4.7,Tech,Boston,2,No,121143.49
45,Male,Masters,18.6,JobRole_13,,Healthcare,Atlanta,2,No,113632.33
48,Female,Bachelors,28.0,JobRole_14,4.4,Finance,Raleigh,1,No,93862.98
36,Female,Masters,17.4,JobRole_11,,Tech,Atlanta,2,No,109670.32
33,Male,Bachelors,14.2,JobRole_9,3.7,Finance,Seattle,2,No,102801.4
36,Male,Bachelors,14.2,JobRole_4,5.0,Tech,Raleigh,0,No,86119.91
35,Female,Masters,8.6,JobRole_14,4.0,Healthcare,Raleigh,1,No,82441.19
22,Male,HighSchool,0.0,JobRole_13,3.7,Healthcare,Chicago,2,No,75618.87
48,Female,Masters,31.8,JobRole_8,4.9,Tech,Dallas,0,Yes,129931.38
37,Male,PhD,19.6,JobRole_12,3.9,Healthcare,Dallas,2,No,104731.13
26,Female,PhD,5.7,JobRole_10,3.5,Finance,Chicago,3,No,121181.33
21,Female,Masters,1.5,JobRole_11,4.1,Tech,Atlanta,4,No,91436.13
21,Female,Bachelors,0.0,JobRole_7,3.1,Tech,Chicago,1,Yes,76452.03
42,Male,Bachelors,25.9,JobRole_5,3.6,Retail,Seattle,2,No,115917.94
31,Male,Masters,8.8,JobRole_15,2.8,Finance,Los Angeles,0,No,125083.92
32,Female,HighSchool,13.3,JobRole_10,3.1,Finance,San Francisco,3,No,119058.69
39,Male,HighSchool,15.0,JobRole_2,3.9,Healthcare,Seattle,1,No,81035.52
31,Male,Bachelors,10.5,JobRole_9,5.0,Tech,Seattle,2,No,112134.48
40,Female,HighSchool,23.7,JobRole_7,3.4,Healthcare,San Francisco,3,Yes,116153.9
36,Male,Masters,13.2,JobRole_4,3.9,Finance,San Francisco,3,Yes,145944.28
35,Male,Bachelors,,JobRole_15,4.2,Tech,Denver,5,No,104475.81
23,Male,Bachelors,0.0,JobRole_10,2.9,Tech,Denver,2,No,73881.99
29,Female,Bachelors,6.3,JobRole_14,4.0,Tech,Atlanta,2,Yes,70076.66
40,Female,Masters,20.0,JobRole_2,3.0,Tech,Dallas,3,No,103005.17
30,Male,Masters,12.9,JobRole_2,2.9,Retail,Chicago,1,No,79383.61
45,Male,HighSchool,24.1,JobRole_3,3.9,Finance,Miami,0,No,104582.3
54,Male,Masters,35.9,JobRole_13,3.4,Finance,Denver,2,Yes,152902.8
41,Female,Bachelors,24.4,JobRole_15,2.9,Retail,Austin,4,Yes,97209.2
47,Male,Bachelors,24.7,JobRole_15,2.6,Tech,Boston,1,Yes,124024.41
41,Female,Masters,16.4,JobRole_14,3.5,Healthcare,Denver,1,No,108485.66
31,Male,Bachelors,9.9,JobRole_6,5.0,Healthcare,New York,1,Yes,278855.62304472196
37,Other,Bachelors,20.8,JobRole_14,4.8,Finance,Dallas,2,No,96935.42
52,Male,Bachelors,29.6,JobRole_1,2.7,Tech,Austin,0,No,111820.96
31,Female,HighSchool,14.0,JobRole_5,2.8,Tech,San Francisco,2,Yes,121355.48
27,Male,HighSchool,6.2,JobRole_10,3.2,Finance,Denver,1,No,74843.19
26,Male,HighSchool,11.3,JobRole_14,3.8,Finance,Miami,2,Yes,86076.44
34,Female,Bachelors,20.7,JobRole_3,4.0,Tech,New York,2,Yes,145378.83
27,Female,HighSchool,10.1,JobRole_7,3.5,Tech,New York,0,No,89392.38
49,Male,Bachelors,24.1,JobRole_7,3.6,Tech,Raleigh,1,No,94723.48
37,Female,Bachelors,9.8,JobRole_10,2.4,Tech,Raleigh,2,No,77764.55
43,Female,Masters,23.2,JobRole_15,3.3,Healthcare,Boston,2,No,114232.15
33,Female,Bachelors,15.7,JobRole_12,3.2,Finance,Raleigh,4,Yes,77736.2
26,Male,PhD,7.5,JobRole_5,2.0,Tech,San Francisco,3,Yes,159357.39
25,Male,,2.8,JobRole_15,2.7,Retail,Miami,0,No,52961.51
28,Male,Masters,3.5,JobRole_9,4.5,Finance,Chicago,1,No,75098.56
38,Male,HighSchool,20.8,JobRole_11,3.7,Retail,Miami,3,No,74756.73
40,Female,Masters,25.6,JobRole_13,4.3,Finance,Denver,3,Yes,125735.84
40,Male,Bachelors,18.0,JobRole_10,5.0,Finance,Los Angeles,2,No,138865.5
24,Male,Bachelors,6.5,JobRole_8,4.7,Tech,Dallas,0,No,88074.53
35,Female,Bachelors,22.8,JobRole_9,3.0,Retail,Chicago,0,No,77138.12
27,Female,Bachelors,6.4,JobRole_11,3.8,Retail,Miami,4,No,72887.64
39,Male,Masters,18.5,JobRole_6,4.5,Tech,San Francisco,4,Yes,158222.33
39,Male,Masters,20.7,JobRole_8,3.3,Healthcare,Raleigh,2,Yes,83767.28
26,Female,Bachelors,5.1,JobRole_10,3.9,Tech,Raleigh,1,Yes,71442.8
43,Male,Masters,27.0,JobRole_2,4.0,Finance,Atlanta,2,Yes,116946.39
54,Female,HighSchool,,JobRole_5,4.6,Healthcare,Los Angeles,2,No,126658.12
42,Female,Masters,21.9,JobRole_8,4.1,Retail,Seattle,1,No,104275.79
34,Male,PhD,9.7,JobRole_2,4.4,Tech,Austin,3,No,108117.63
33,Female,HighSchool,12.3,JobRole_15,3.0,Healthcare,Seattle,4,Yes,87443.15
34,Female,Bachelors,11.0,JobRole_2,3.9,Tech,Austin,1,Yes,83681.64
29,Male,Bachelors,10.0,JobRole_3,5.0,Tech,San Francisco,3,No,129121.78
38,Female,Bachelors,13.0,JobRole_2,4.2,Tech,Seattle,3,Yes,97493.35
26,Female,Masters,8.9,JobRole_4,4.2,Healthcare,Boston,2,No,106065.21
21,Female,Bachelors,0.0,JobRole_4,2.5,Retail,Boston,4,No,68711.49
37,Female,PhD,22.4,JobRole_1,2.4,Tech,Atlanta,2,Yes,101751.76
36,Male,Bachelors,20.1,JobRole_6,3.8,Tech,Boston,0,Yes,114731.66
31,Male,Bachelors,12.6,JobRole_12,4.6,Tech,San Francisco,2,Yes,120720.32
25,Male,Bachelors,0.4,JobRole_7,3.1,Finance,Boston,2,Yes,82351.34
38,Male,Masters,16.1,JobRole_7,3.5,Retail,Raleigh,4,No,77153.49
28,Male,HighSchool,5.3,JobRole_14,2.9,Tech,Los Angeles,4,No,93203.78
34,Female,PhD,11.7,JobRole_12,3.2,Healthcare,Miami,2,No,106916.12
50,Female,Bachelors,34.7,JobRole_5,4.0,Finance,Austin,1,No,113012.95
41,Female,Bachelors,20.5,JobRole_4,4.8,Tech,Los Angeles,1,No,124438.82
25,Female,Bachelors,3.0,JobRole_2,4.6,Tech,Dallas,1,Yes,96433.11
25,Female,Masters,2.8,JobRole_5,2.9,Tech,Miami,2,No,85240.18
37,Male,Bachelors,15.4,JobRole_15,2.7,Tech,New York,2,Yes,117539.81
24,Female,Bachelors,5.6,JobRole_4,3.0,Retail,New York,2,No,78563.14
21,Male,Bachelors,0.0,JobRole_8,3.4,Healthcare,Raleigh,6,No,64795.72
40,Female,Bachelors,20.3,JobRole_15,4.2,Retail,Los Angeles,2,No,78284.74
38,Female,HighSchool,19.3,JobRole_10,3.1,Tech,Seattle,2,No,98805.47
39,Male,Masters,13.8,JobRole_1,5.0,Finance,Los Angeles,1,No,108008.59
38,Female,Bachelors,13.7,JobRole_7,3.5,Retail,Seattle,2,Yes,83464.41
35,Male,Masters,14.9,JobRole_5,3.8,Healthcare,Chicago,2,Yes,109094.14
30,Male,Bachelors,14.3,JobRole_10,4.1,Tech,Los Angeles,0,No,136804.43
40,Female,Bachelors,23.6,JobRole_5,3.1,Tech,Boston,0,Yes,117942.76
48,Male,Bachelors,26.2,JobRole_1,4.9,Tech,Los Angeles,1,Yes,133877.25
31,Male,Bachelors,15.2,JobRole_15,5.0,Tech,Austin,3,No,106035.55
27,Female,Masters,6.0,JobRole_9,2.9,Retail,San Francisco,0,No,102749.43
26,Female,Masters,5.0,JobRole_13,4.2,Healthcare,Raleigh,2,No,84150.01
29,Female,Bachelors,9.3,JobRole_15,3.3,Tech,Denver,0,Yes,78895.65
37,Female,Masters,19.5,JobRole_7,3.5,Tech,Dallas,2,Yes,104781.38
21,Male,Bachelors,0.0,JobRole_2,3.3,Retail,Dallas,2,No,61815.57
39,Male,Masters,17.8,JobRole_11,3.8,Tech,New York,1,Yes,147566.4
41,Female,Bachelors,17.3,JobRole_5,4.1,Tech,Atlanta,3,No,93164.52
21,Female,HighSchool,2.1,JobRole_8,4.1,Retail,Chicago,2,Yes,50190.96
28,Male,Bachelors,10.8,JobRole_14,3.4,Healthcare,Boston,3,No,98919.54
36,Female,,19.0,JobRole_15,3.8,Tech,Chicago,5,Yes,99211.13
34,Female,PhD,9.9,JobRole_11,4.8,Finance,Dallas,3,No,120983.33
40,Female,HighSchool,18.9,JobRole_7,3.2,Finance,San Francisco,0,No,118310.6
34,Female,HighSchool,17.7,JobRole_14,4.2,Tech,Austin,1,Yes,90717.32
46,Male,HighSchool,26.7,JobRole_2,3.2,Finance,Chicago,2,No,78145.92
33,Female,Bachelors,13.1,JobRole_7,4.3,Tech,Chicago,1,Yes,100562.84
28,Female,Bachelors,8.0,JobRole_6,3.5,Finance,Chicago,0,Yes,71566.1
27,Male,Bachelors,8.6,JobRole_12,3.3,Tech,Los Angeles,2,Yes,91534.13
41,Female,Bachelors,21.9,JobRole_13,2.8,Healthcare,Atlanta,0,No,106477.25
36,Male,HighSchool,14.3,JobRole_8,3.9,Tech,Atlanta,1,No,90497.08
41,Male,Bachelors,23.6,JobRole_9,4.0,Healthcare,Seattle,2,No,116936.69
40,Female,Bachelors,16.4,JobRole_14,4.3,Finance,Austin,0,Yes,83101.7
21,Male,Masters,5.0,JobRole_7,2.7,Tech,San Francisco,3,Yes,134487.96
26,Male,Masters,3.3,JobRole_14,4.6,Tech,Miami,1,Yes,87272.12
27,Female,Masters,8.6,JobRole_8,3.1,Tech,San Francisco,2,Yes,131313.22
29,Male,PhD,8.5,JobRole_12,,Tech,Austin,1,Yes,117766.36
32,Male,Masters,10.6,JobRole_10,4.3,Tech,Chicago,3,Yes,107308.13
43,Male,Bachelors,27.1,JobRole_7,3.7,Finance,Miami,2,Yes,108720.51
45,Male,Bachelors,27.2,JobRole_7,5.0,Tech,Miami,6,Yes,115214.82
33,Female,Masters,12.8,JobRole_1,2.6,Tech,Seattle,1,Yes,132347.67
33,Female,Bachelors,18.2,JobRole_5,3.7,Tech,Boston,1,Yes,120665.92
30,Female,Bachelors,12.9,JobRole_10,4.8,Healthcare,Atlanta,3,Yes,90628.96
36,Female,Bachelors,13.6,JobRole_5,3.8,Retail,Raleigh,1,No,70893.03
37,Male,PhD,10.2,JobRole_15,2.9,Healthcare,San Francisco,2,No,134073.09
42,Female,Masters,22.3,JobRole_4,4.0,Tech,San Francisco,0,No,162663.74
42,Female,Bachelors,26.2,JobRole_15,4.0,Healthcare,New York,5,Yes,122997.14
21,Female,PhD,2.8,JobRole_13,4.3,Retail,Chicago,2,No,87777.52
34,Female,PhD,18.7,JobRole_14,,Finance,Dallas,4,No,118603.99
47,Female,Bachelors,25.2,JobRole_1,3.9,Retail,Raleigh,1,Yes,73960.56
32,Female,Masters,11.6,JobRole_7,3.5,Retail,Atlanta,0,No,72217.36
45,Male,Masters,24.7,JobRole_8,3.7,Retail,Denver,3,No,97786.35
33,Female,HighSchool,13.7,JobRole_5,3.9,Retail,Raleigh,1,Yes,61695.31
37,Male,,19.3,JobRole_4,,Healthcare,Boston,2,No,119177.79
26,Male,Bachelors,10.9,JobRole_12,3.9,Healthcare,Denver,2,No,83224.45
27,Male,Bachelors,12.5,JobRole_9,2.6,Healthcare,Boston,0,No,87791.74
41,Male,Masters,26.0,JobRole_3,3.2,Tech,Dallas,2,No,129395.3
43,Male,Bachelors,25.0,JobRole_14,5.0,Tech,Dallas,2,Yes,111406.6
36,Male,Bachelors,15.0,JobRole_3,2.7,Tech,Seattle,4,Yes,121181.35
26,Female,Masters,6.7,JobRole_13,3.2,Retail,Los Angeles,2,No,105354.85
36,Female,PhD,18.0,JobRole_4,5.0,Tech,Chicago,4,Yes,122495.15
46,Other,HighSchool,26.4,JobRole_7,4.1,Tech,Los Angeles,2,Yes,115448.38
49,Male,Masters,26.3,JobRole_2,4.1,Finance,Boston,4,No,125968.21
33,Female,HighSchool,11.6,JobRole_8,3.3,Tech,Denver,1,Yes,74753.28
22,Female,Bachelors,4.6,JobRole_2,3.8,Finance,Denver,4,Yes,88090.04
42,Male,Masters,21.3,JobRole_4,4.7,Healthcare,Raleigh,0,No,100029.44
33,Female,Masters,13.1,JobRole_2,4.1,Tech,Boston,2,No,126617.56
43,Female,Masters,22.8,JobRole_14,3.8,Finance,Dallas,1,Yes,104641.43
38,Male,HighSchool,15.3,JobRole_9,3.5,Tech,Raleigh,3,No,73144.52
28,Female,HighSchool,7.5,JobRole_13,3.6,Healthcare,Miami,4,Yes,68660.89
36,Female,Masters,14.6,JobRole_4,4.1,Finance,Los Angeles,0,No,113693.84
46,Male,HighSchool,23.9,JobRole_5,2.3,Finance,Austin,2,No,111768.64
34,Male,HighSchool,10.8,JobRole_9,4.0,Tech,Los Angeles,1,No,95247.87
27,Male,Masters,6.7,JobRole_2,4.3,Retail,Chicago,5,Yes,82436.41
23,Male,Bachelors,4.9,JobRole_4,3.3,Tech,Miami,1,Yes,90602.54
29,Male,Bachelors,12.4,JobRole_6,3.2,Retail,New York,2,No,92467.84
32,Male,Bachelors,,JobRole_1,2.9,Tech,New York,2,No,107156.46
42,Male,Masters,26.8,JobRole_1,2.5,Retail,Dallas,3,No,101817.82
27,Female,PhD,7.9,JobRole_7,,Finance,Los Angeles,5,Yes,119721.6
48,Male,HighSchool,24.6,JobRole_6,4.2,Tech,Los Angeles,2,Yes,120336.61
25,Male,Bachelors,3.8,JobRole_13,4.2,Retail,Seattle,1,No,84630.97
54,Male,Bachelors,28.4,JobRole_4,5.0,Tech,Seattle,4,Yes,147174.65
49,Male,Masters,24.1,JobRole_5,4.1,Healthcare,New York,1,No,164624.45
37,Male,,22.2,JobRole_5,4.8,Finance,Dallas,1,No,97905.88
22,Male,Masters,0.0,JobRole_9,2.1,Tech,Dallas,1,No,76810.65
35,Male,Bachelors,16.6,JobRole_5,3.4,Tech,Chicago,1,Yes,106549.34
32,Female,Bachelors,11.7,JobRole_2,4.5,Tech,Raleigh,1,No,75822.98
25,Other,Masters,5.1,JobRole_7,3.6,Finance,Raleigh,2,No,69718.94
38,Male,Bachelors,19.1,JobRole_15,4.8,Finance,Chicago,2,Yes,94290.62
29,Male,Masters,2.7,JobRole_15,4.3,Tech,Raleigh,4,No,93498.46
30,Female,Bachelors,14.0,JobRole_10,5.0,Tech,Atlanta,1,No,98324.22
34,Female,Bachelors,13.7,JobRole_9,,Tech,Chicago,2,Yes,89301.91
31,Male,Bachelors,9.5,JobRole_7,3.5,Tech,Denver,5,No,83654.79
52,Female,Bachelors,33.4,JobRole_8,4.9,Finance,Boston,3,No,131819.44
31,Female,Bachelors,8.8,JobRole_13,2.8,Tech,Miami,1,No,91894.56
39,Male,Masters,19.6,JobRole_15,5.0,Tech,Denver,4,No,123707.55
37,Female,Bachelors,16.5,JobRole_10,3.4,Tech,New York,4,Yes,134544.4
38,Female,Masters,20.1,JobRole_3,3.9,Tech,Atlanta,1,No,98481.84
39,Female,Bachelors,18.4,JobRole_11,4.1,Finance,Chicago,0,Yes,102382.44
43,Male,Bachelors,19.9,JobRole_13,4.4,Retail,Raleigh,2,Yes,90353.09
38,Male,HighSchool,19.1,JobRole_9,4.9,Healthcare,Boston,2,No,108664.21
37,Male,Masters,16.2,JobRole_7,3.2,Retail,New York,3,No,115944.46
36,Male,HighSchool,10.5,JobRole_10,2.7,Tech,Dallas,1,Yes,84054.1
34,Female,HighSchool,14.6,JobRole_4,3.1,Tech,San Francisco,1,Yes,112560.27
28,Female,HighSchool,6.4,JobRole_12,3.7,Healthcare,Seattle,2,No,73136.14
35,Female,Bachelors,16.0,JobRole_10,4.3,Finance,Miami,2,Yes,93329.98
37,Other,Bachelors,14.4,JobRole_13,4.3,Healthcare,Dallas,2,Yes,97850.03
39,Male,HighSchool,15.4,JobRole_7,4.1,Finance,Denver,3,No,80281.12
37,Female,Bachelors,20.5,JobRole_3,4.2,Tech,Los Angeles,2,No,127728.3
34,Female,Bachelors,16.5,JobRole_11,4.7,Finance,Raleigh,2,Yes,85070.55
35,Male,Masters,15.0,JobRole_10,4.5,Healthcare,Atlanta,3,Yes,104079.4
31,Female,Masters,12.3,JobRole_14,2.6,Finance,Los Angeles,2,Yes,110728.28
38,Male,Bachelors,20.4,JobRole_7,4.3,Tech,Boston,4,No,116934.41
34,Female,Bachelors,14.0,JobRole_3,4.2,Retail,San Francisco,3,No,109760.25
37,Male,Bachelors,13.4,JobRole_2,3.2,Healthcare,Austin,3,No,84613.43
44,Male,Masters,24.9,JobRole_1,4.7,Finance,Boston,3,No,138982.59
30,Female,Bachelors,13.0,JobRole_11,3.7,Finance,Atlanta,1,No,85649.67
40,Female,Bachelors,21.8,JobRole_6,4.5,Finance,Boston,5,No,108439.54
36,Male,Masters,16.2,JobRole_13,2.8,Finance,Atlanta,1,No,115250.77
52,Male,PhD,33.7,JobRole_14,3.4,Tech,Boston,3,No,163811.57
34,Male,Masters,13.3,JobRole_3,4.5,Tech,Miami,1,No,122108.43
41,Female,PhD,24.1,JobRole_10,4.7,Tech,Atlanta,1,No,132460.13
36,Female,Masters,20.0,JobRole_12,2.2,Healthcare,Miami,2,No,91357.76
24,Female,Masters,0.1,JobRole_11,3.3,Healthcare,Miami,2,Yes,94286.71
31,Male,Bachelors,14.3,JobRole_14,1.8,Healthcare,Chicago,0,No,92956.6
43,Female,PhD,29.7,JobRole_2,5.0,Finance,Dallas,3,No,119001.24
32,Male,Masters,13.6,JobRole_11,3.3,Tech,San Francisco,0,No,152343.49
21,Female,Bachelors,4.0,JobRole_3,3.3,Retail,Austin,3,Yes,65056.15
35,Male,Bachelors,13.1,JobRole_8,3.1,Healthcare,Dallas,2,Yes,84256.8
27,Male,HighSchool,5.5,JobRole_3,3.3,Healthcare,Dallas,5,No,79875.06
37,Female,PhD,16.4,JobRole_4,3.3,Finance,Miami,1,Yes,113441.72
48,Male,Bachelors,26.8,JobRole_2,5.0,Tech,Seattle,2,No,144937.36
42,Female,Bachelors,18.1,JobRole_15,3.7,Tech,Atlanta,2,No,79141.33
48,Female,Bachelors,27.5,JobRole_8,3.6,Tech,San Francisco,1,No,149787.86
31,Male,PhD,13.5,JobRole_6,4.1,Finance,Los Angeles,1,No,118736.9
34,Male,Bachelors,10.1,JobRole_9,2.1,Tech,Raleigh,2,No,60121.32
27,Female,Bachelors,7.5,JobRole_14,3.1,Tech,San Francisco,3,Yes,141346.48
30,Female,Bachelors,10.4,JobRole_15,3.5,Healthcare,Chicago,1,No,81638.56
28,Male,HighSchool,7.1,JobRole_8,2.7,Tech,Miami,1,No,75554.75
25,Male,HighSchool,6.5,JobRole_13,4.0,Tech,New York,3,Yes,132976.94
46,Female,Bachelors,27.2,JobRole_4,4.0,Healthcare,Los Angeles,5,No,130137.32
21,Female,Bachelors,0.0,JobRole_13,3.9,Finance,New York,2,Yes,125180.19
46,Male,Bachelors,29.2,JobRole_13,4.6,Finance,Seattle,2,No,152996.22
45,Male,Bachelors,26.7,JobRole_8,5.0,Tech,Miami,2,No,124878.35
39,Female,HighSchool,23.7,JobRole_15,3.2,Tech,Miami,3,Yes,82611.89
27,Female,Masters,6.8,JobRole_1,4.3,Tech,Dallas,2,No,84034.57
23,Other,Bachelors,2.0,JobRole_11,3.0,Retail,Boston,1,No,79578.69
31,Female,HighSchool,10.4,JobRole_9,3.7,Tech,Boston,3,Yes,104430.06
41,Female,Bachelors,24.5,JobRole_5,4.4,Retail,Chicago,2,Yes,95336.2
36,Male,HighSchool,15.6,JobRole_4,4.7,Tech,Los Angeles,2,No,122310.04
27,Female,Bachelors,,JobRole_5,,Retail,Los Angeles,1,No,60366.97
45,Male,Bachelors,30.9,JobRole_13,4.9,Tech,San Francisco,3,Yes,191206.14
49,Female,Masters,25.0,JobRole_1,5.0,Tech,Chicago,3,No,126225.86
34,Male,Bachelors,15.1,JobRole_2,3.5,Healthcare,San Francisco,2,No,118139.01
36,Male,Bachelors,15.8,JobRole_13,3.6,Tech,Chicago,6,No,112811.64
23,Female,Masters,2.2,JobRole_2,2.8,Finance,Atlanta,1,No,68281.46
32,Female,Bachelors,9.1,JobRole_15,3.2,Finance,Austin,1,No,75373.71
40,Male,Masters,18.0,JobRole_11,4.0,Healthcare,New York,3,No,163792.08
38,Female,Bachelors,16.8,JobRole_13,3.7,Healthcare,Austin,1,No,95854.08
31,Male,Bachelors,12.5,JobRole_15,3.6,Tech,Los Angeles,1,Yes,131818.05
33,Male,Bachelors,15.6,JobRole_9,4.0,Retail,Seattle,2,No,90243.84
32,Female,Bachelors,6.7,JobRole_6,3.4,Retail,Dallas,3,No,43075.95
33,Male,Masters,9.4,JobRole_3,2.5,Healthcare,Chicago,3,Yes,86336.19
39,Female,HighSchool,,JobRole_4,3.2,Finance,Dallas,2,No,79823.63
21,Male,Bachelors,2.9,JobRole_13,3.8,Retail,New York,1,Yes,91635.61
35,Female,Bachelors,10.6,JobRole_1,3.9,Tech,New York,0,Yes,119564.68
38,Female,HighSchool,20.6,JobRole_15,3.2,Tech,San Francisco,2,Yes,115259.87
31,Male,Masters,11.0,JobRole_7,3.2,Tech,Dallas,0,No,105401.42
32,Male,Bachelors,14.2,JobRole_7,3.2,Tech,Miami,5,Yes,90894.77
32,Female,Masters,9.4,JobRole_13,3.4,Retail,New York,1,No,110694.5
32,Female,Masters,7.8,JobRole_8,4.3,Tech,Los Angeles,3,Yes,121341.92
36,Male,Bachelors,15.1,JobRole_1,5.0,Tech,Raleigh,0,No,88744.51
37,Male,Bachelors,16.2,JobRole_9,4.0,Tech,Boston,1,No,107377.75
21,Male,Bachelors,0.0,JobRole_2,4.6,Tech,Austin,1,Yes,78210.76
41,Male,Bachelors,19.8,JobRole_13,3.6,Tech,Los Angeles,0,No,124570.66
33,Male,HighSchool,18.1,JobRole_1,4.1,Finance,Miami,3,No,92143.35
51,Male,PhD,25.9,JobRole_1,3.9,Tech,Miami,2,No,149496.38
26,Female,Bachelors,3.5,JobRole_8,4.0,Tech,Atlanta,1,Yes,76038.83
29,Female,HighSchool,7.7,JobRole_3,4.3,Healthcare,Denver,0,No,76138.24
34,Female,HighSchool,14.1,JobRole_13,3.3,Tech,Raleigh,4,Yes,80633.9
39,Female,Bachelors,21.1,JobRole_6,4.8,Finance,Dallas,0,Yes,92270.22
21,Female,HighSchool,3.6,JobRole_6,3.1,Tech,Raleigh,1,Yes,63434.2
29,Female,Bachelors,12.2,JobRole_11,2.8,Finance,New York,1,Yes,122153.44
40,Female,HighSchool,21.4,JobRole_2,4.8,Tech,San Francisco,2,No,115772.73
28,Female,HighSchool,2.8,JobRole_2,3.7,Tech,Atlanta,2,No,64443.17
46,Female,Bachelors,21.0,JobRole_1,4.1,Finance,Seattle,0,Yes,117001.67
32,Male,Masters,15.4,JobRole_9,4.0,Healthcare,Atlanta,3,Yes,101075.22
28,Female,Bachelors,11.2,JobRole_1,3.4,Healthcare,Los Angeles,1,No,99770.2
40,Female,Masters,21.9,JobRole_13,4.4,Healthcare,Chicago,3,No,105352.5
48,Female,HighSchool,25.5,JobRole_13,3.0,Finance,Seattle,2,No,109733.95
39,Female,Masters,18.0,JobRole_6,5.0,Healthcare,Seattle,5,Yes,132631.16
46,Female,HighSchool,24.8,JobRole_12,3.3,Tech,Raleigh,3,No,80906.96
49,Other,Masters,25.9,JobRole_9,3.1,Healthcare,San Francisco,0,Yes,154647.67
28,Male,Masters,8.8,JobRole_6,4.1,Tech,Boston,1,Yes,129869.26
43,Female,Masters,29.5,JobRole_11,3.4,Retail,Dallas,3,Yes,113919.96
23,Male,Masters,1.5,JobRole_6,4.2,Finance,Boston,3,No,76200.49
39,Female,Bachelors,22.9,JobRole_4,4.6,Tech,Dallas,2,Yes,114544.25
35,Female,Bachelors,12.3,JobRole_5,2.8,Tech,San Francisco,2,No,124510.49
45,Male,Bachelors,20.4,JobRole_13,3.8,Healthcare,Los Angeles,2,No,131368.48
45,Male,Bachelors,28.0,JobRole_1,5.0,Tech,Raleigh,3,No,96565.45
40,Female,HighSchool,19.3,JobRole_3,3.5,Tech,Denver,3,No,88112.44
38,Male,Bachelors,21.8,JobRole_11,3.4,Tech,New York,0,Yes,164082.74
40,Male,,24.4,JobRole_6,3.9,Healthcare,Denver,3,No,100005.61
36,Female,HighSchool,15.2,JobRole_2,4.2,Tech,Dallas,4,No,76793.45
35,Male,Bachelors,19.0,JobRole_1,3.5,Tech,San Francisco,4,No,129320.06
47,Male,Bachelors,24.4,JobRole_13,3.4,Finance,Miami,0,No,112713.32
48,Female,Bachelors,25.3,JobRole_1,4.6,Tech,Dallas,2,No,122695.09
34,Male,Bachelors,17.2,JobRole_14,5.0,Healthcare,San Francisco,3,Yes,152008.53
37,Male,PhD,12.4,JobRole_1,3.7,Finance,Miami,4,Yes,107576.6
36,Female,Masters,16.0,JobRole_10,3.3,Tech,Raleigh,1,Yes,102327.46
23,Female,Bachelors,6.7,JobRole_10,3.4,Retail,Raleigh,0,No,62177.35
33,Female,Bachelors,17.0,JobRole_12,2.6,Finance,Dallas,3,Yes,82630.69
48,Female,HighSchool,26.7,JobRole_1,4.0,Tech,Miami,2,No,83296.39
30,Female,HighSchool,13.0,JobRole_13,4.2,Healthcare,Boston,1,No,96803.33
52,Male,Bachelors,28.6,JobRole_6,3.6,Tech,Denver,1,Yes,112716.25
45,Male,Masters,23.0,JobRole_14,2.7,Healthcare,Atlanta,3,No,102269.04
39,Male,PhD,19.7,JobRole_10,4.6,Tech,Los Angeles,5,Yes,176954.82
40,Male,Masters,21.1,JobRole_4,2.7,Tech,Denver,3,Yes,111130.36
28,Female,Bachelors,4.9,JobRole_4,3.3,Finance,Boston,1,No,96209.8
33,Female,HighSchool,18.6,JobRole_14,5.0,Tech,Dallas,2,No,94459.97
47,Male,Bachelors,21.4,JobRole_4,4.2,Retail,Chicago,2,No,70923.6
31,Female,Bachelors,11.2,JobRole_8,2.1,Healthcare,Los Angeles,2,No,100152.24
44,Male,Bachelors,24.6,JobRole_7,3.1,Tech,Atlanta,3,No,101034.38
24,Male,Bachelors,0.0,JobRole_5,2.7,Tech,Miami,2,No,80354.47
26,Female,Masters,10.0,JobRole_14,2.7,Finance,Seattle,1,Yes,117757.3
51,Male,Masters,28.8,JobRole_15,3.0,Finance,Los Angeles,1,No,148942.96
35,Male,Bachelors,15.3,JobRole_7,2.9,Healthcare,San Francisco,1,No,119155.53
31,Male,Masters,12.0,JobRole_8,4.2,Tech,Atlanta,1,No,104255.94
46,Male,HighSchool,21.6,JobRole_10,4.6,Tech,Chicago,2,No,106125.64
